t,x,y,vx,vy,r,theta,omega
513800,-145669276.1132351,-109561902.09960243,9625.071267660023,-8381.041550007445,182820670.25731277,125.12670520083351,0.00018093690625003953
514000,-143707765.77865013,-111210660.69497615,9807.55167292475,-8243.7929768686,182272730.80479372,125.16314728534454,0.00018221042255514924
514200,-141709917.25562283,-112831298.37480132,9989.242615136473,-8103.18839912587,181713326.41637617,125.19985859803232,0.00018355656343892817
514400,-139675895.8933326,-114423134.76464635,10170.106811451227,-7959.181949225139,181142492.36868447,125.23685350498427,0.00018497453475974134
514600,-137605874.88099867,-115985480.07600513,10350.105061669577,-7811.726556793909,180560266.01379803,125.27414618056152,0.00018646337788623044
514800,-135500035.65009928,-117517634.86476175,10529.19615449701,-7660.773943783093,179966686.89017543,125.31175057136873,0.00018802195403607396
515000,-133358568.29624264,-119018889.78899422,10707.336769283183,-7506.274621162359,179361796.83919773,125.34968035690217,0.00018964892766717845
515200,-131181672.02163771,-120488525.36647038,10884.481373024624,-7348.177887380824,178745640.12760806,125.38794890669728,0.00019134274897550482
515400,-128969555.59915611,-121925811.7322354,11060.582112407994,-7186.431828825118,178118263.5761395,125.42656923381203,0.0001931016355737989
515600,-126722437.85902336,-123330008.39674117,11235.588700663759,-7020.983322528856,177479716.69463623,125.46555394450174,0.00019492355344848586
515800,-124440548.19922476,-124700364.00502348,11409.448298993057,-6851.77804141155,176830051.82398802,125.50491518396534,0.00019680619731800043
516000,-122124127.12076,-126036116.09749368,11582.105392323827,-6678.76046235101,176169324.28521413,125.54466457807432,0.00019874697054489271
516200,-119773426.7889308,-127336490.872978,11753.501659145988,-6501.873877421612,175497592.53604722,125.58481317103154,0.00020074296478611104
516400,-117388711.62189685,-128600702.95471032,11923.575835169795,-6321.0604086615585,174814918.33538514,125.6253713589517,0.0002027909396007511
516600,-114970258.90778753,-129827955.16006345,12092.263570546553,-6136.261026765603,174121366.91599482,125.6663488194061,0.00020488730227196652
516800,-112518359.45171016,-131017438.27489063,12259.497280386831,-5947.4155741359045,173417007.16586924,125.70775443703394,0.00020702808813919058
517000,-110033318.25404847,-132168330.83344321,12425.205988308486,-5754.46279276288,172701911.81865656,125.74959622538947,0.00020920894177766552
517200,-107515455.22149943,-133279798.90493329,12589.315162745204,-5557.34035745036,171976157.65359804,125.79188124527019,0.0002114250994036422
517400,-104965105.91235013,-134350995.88792235,12751.746545746473,-5355.984914945288,171239825.70542902,125.83461551985506,0.00021367137292439584
517600,-102382622.31754977,-135381062.31383872,12912.417974001864,-5150.332129581817,170493001.48471612,125.87780394707328,0.00021594213609104672
517800,-99768373.67918438,-136369125.66105938,13071.243191826969,-4940.316736103235,169735775.2091218,125.92145020972276,0.0002182313132474683
518000,-97122747.34801331,-137314300.18113595,13228.131655855315,-4725.872600382939,168968242.04610515,125.96555668396245,0.0002205323711984441
518200,-94446149.68177514,-138215686.73890153,13382.988331190892,-4506.932788827895,168190502.36758655,126.01012434691097,0.00022283831474260456
518400,-91739006.98601718,-139072372.66836452,13535.713478789758,-4283.429647314963,167402662.01712096,126.05515268419661,0.00022514168642824486
518600,-89001766.49924569,-139883431.646481,13686.202433857436,-4055.294890582368,166604832.59014118,126.1006395984147,0.00022743457109047162
518800,-86234897.42423132,-140647923.58709615,13834.345375071865,-3822.4597030756913,165797131.72784978,126.14658131955746,0.0002297086057137756
519000,-83438892.00733723,-141364894.5575622,13980.027084470456,-3584.8548523302793,164979683.42535192,126.19297231858398,0.00023195499513266478
519200,-80614266.66776222,-142033376.72077423,14123.126697875043,-3342.4108160601368,164152618.35463595,126.23980522539043,0.00023416453403219905
519400,-77761563.17860797,-142652388.3056177,14263.517445771273,-3095.0579242173494,163316074.20302036,126.28707075251808,0.00023632763563827855
519600,-74881349.90168595,-143220933.6090949,14401.066384610092,-2842.726517386028,162470196.02769417,126.33475762599667,0.00023843436739301823
519800,-71974223.07797398,-143738003.03369105,14535.63411855986,-2585.347122980746,161615136.6269864,126.38285252475525,0.00024047449379287547
520000,-69040808.17561209,-144202573.16385734,14667.074511809387,-2322.850650831512,160751056.92900229,126.43134003004059,0.0002424375264266799
520200,-66081761.297290824,-144613606.8858284,14795.234391606331,-2055.1686098553746,159878126.39826405,126.48020258625833,0.0002443127810887147
520400,-63097770.64882813,-144970053.55535614,14919.953242313492,-1782.2333476386702,158996523.46098968,126.52942047459055,0.00024608944166111605
520600,-60089558.07065224,-145270849.21833283,15041.06289087943,-1503.9783148833953,158106435.94963154,126.57897180064336,0.0002477566302640088
520800,-57057880.63380199,-145514916.88969398,15158.387184251253,-1220.3383568057238,157208061.5672806,126.6288324972366,0.0002493034829662476
521000,-54003532.30192025,-145701166.89643672,15271.74165940869,-931.250033713724,156301608.3725172,126.6789763432648,0.00025071923014094086
521200,-50927345.660545886,-145828497.29106352,15380.933206871805,-636.6519731339384,155387295.28525764,126.72937499933396,0.0002519932803458037
521400,-47830193.71479939,-145895794.34226382,15485.759728732486,-336.48525600156205,154465352.6141006,126.77999806061743,0.00025311530641740126
521600,-44712991.75630243,-145901933.11017883,15586.009792484785,-30.69383957502248,153536022.60562626,126.83081312707735,0.00025407533229962785
521800,-41576699.29986559,-145845778.11415502,15681.462282184195,280.7749801189861,152599560.01603106,126.88178589087525,0.00025486381898952
522000,-38422322.090114795,-145726184.10148266,15771.886048753982,597.9700633618263,151656232.70540115,126.93288024045255,0.00025547174788649195
522200,-35250914.17779859,-145541996.9262314,15857.039561581027,920.9358762561587,150706322.25482693,126.98405838040897,0.0002558906997820801
522400,-32063580.06501709,-145292054.5479385,15936.67056390751,1249.711891464664,149750124.60644457,127.03528096595547,0.00025611292773251203
522600,-28861476.918030754,-144975188.16056868,16010.515734931672,1584.3319368491286,148787950.7263505,127.08650725037947,0.00025613142212003667
522800,-25645816.845633917,-144590223.46285084,16078.300361984184,1924.8234885892434,147820127.29017088,127.137695243646,0.0002559399663326492
523000,-22417869.240303952,-144135982.0817931,16139.738026649824,2271.206905288753,146846997.3908794,127.1888018799809,0.0002555331816745492
523200,-19178963.178451855,-143611283.161886,16194.530309260483,2623.4945995354424,145868921.26823434,127.23978319205239,0.0002549065603574561
523400,-15930489.875092264,-143014945.13321027,16242.366516797947,2981.6901433786056,144886277.05895343,127.2905944891942,0.0002540564857090814
523600,-12673905.187109027,-142345787.67236385,16282.923439916189,3345.7873042321517,143899461.56645465,127.3411905370063,0.0002529802390604664
523800,-9410732.158004027,-141602633.87080112,16315.865145525002,3715.769007813698,142908891.04865912,127.39152573563177,0.00025167599312738884
524000,-6142563.59556982,-140784312.6258208,16340.842812171033,4091.6062249017,141915002.0219774,127.4415542940458,0.00025014279207014636
524200,-2871064.672308069,-139889661.27003133,16357.494616308755,4473.256778947191,140918252.07917696,127.49123039780333,0.0002483805187876536
524400,402024.46338621853,-138917528.45564553,16365.445678471438,4860.664071929063,139919120.71835172,127.54050836787596,0.0002463898503630857
524600,3674886.07925177,-137866777.3103838,16364.308079327757,5253.755726308625,138918110.17968193,127.58934280845943,0.00024417220291738837
524800,6945622.270579373,-136736288.88207603,16353.680956638018,5652.442141538861,137915746.28608018,127.63768874194616,0.00024172966743367798
525000,10212252.409618832,-135524965.8892088,16333.150695197288,6056.61496433621,136912579.283162,127.68550172962256,0.00023906493838196397
525200,13472710.654210744,-134231736.7946389,16302.291222959559,6466.145472849499,135909184.67325515,127.73273797706145,0.00023618123719447141
525400,16724843.539743248,-132855560.219442,16260.664427662517,6880.882875984512,134906164.0373682,127.77935442362438,0.00023308223281466554
525600,19966407.681622576,-131395429.71334451,16207.820709396632,7300.65253048738,133904145.83817287,127.82530881595802,0.00022977196166819278
525800,23195067.618754584,-129850378.89734857,16143.299685660048,7725.25407997976,132903786.19611713,127.87055976585485,0.00022625474948416143
526000,26408393.83205078,-128219486.99294908,16066.631066480984,8154.459521997458,131905769.62977618,127.91506679334192,0.00022253513743532874
526200,29603860.975677546,-126501884.75070213,15977.335718133825,8588.01121123475,130910809.75046995,127.95879035635635,0.00021861781507211256
526400,32778846.362633165,-124696760.78877023,15874.926934778086,9025.619809659496,129919649.90003309,128.0016918688573,0.00021450756250484716
526600,35930628.75022455,-122803368.34937899,15758.911937956935,9466.962196956223,128933063.7194234,128.04373370970694,0.000210209204248164
526800,39056387.47507276,-120821032.47780159,15628.793624241016,9911.679357886953,127951855.63460861,128.08487922512427,0.00020572757708659753
527000,42153201.991337165,-118749157.62447432,15484.072581322042,10359.374266636372,126976861.24489377,128.12509272797536,0.00020106751425540454
527200,45218051.86983073,-116587235.66606973,15324.249392467817,10809.609792022959,126008947.59756038,128.16433949760662,0.00019623384815629317
527400,48247817.31950204,-114334854.33575137,15148.827248356567,11261.9066515918,125049013.3314069,128.202585784355,0.00019123143374184795
527600,51239280.2962653,-111991706.04634672,14957.31488381627,11715.741447023249,124097988.6705402,128.2397988232746,0.00018606519459809877
527800,54189126.267225526,-109557597.08275865,14749.229854801137,12170.544817940367,123156835.24859908,128.27594686199862,0.0001807401936200404
528000,57093946.700812794,-107032457.13155851,14524.102167936357,12625.699756000744,122226545.74254072,128.3109992079971,0.00017526172999245802
528200,59950242.35502237,-104416349.10635608,14281.478271047876,13080.540126012129,121308143.29423298,128.34492630078404,0.00016963546393463296
528400,62754427.43665554,-101709479.21723911,14020.925408165836,13534.349445584834,120402680.69742613,128.37769981484658,0.00016386757031276543
528600,65502834.70394743,-98912207.22136636,13742.03633645949,13986.359979363731,119511239.32728863,128.40929279919317,0.00015796492173287193
528800,68191721.58301891,-96025056.77977195,13444.434395357424,14435.752207972037,118634927.78964877,128.43967985940503,0.00015193530105928887
529000,70817277.36495635,-93048725.83272839,13127.7789096872,14881.654735217828,117774880.26745939,128.46883738788836,0.00014578764241657141
529200,73375631.54476185,-89984096.89280844,12791.770899027479,15323.144699599718,116932254.54287373,128.49674384760482,0.0001395322985823116
529400,75862863.3556911,-86832247.14132652,12436.159054646245,15759.24875740957,116108229.67476073,128.52338011385012,0.00013318133122646665
529600,78275012.54239166,-83594458.20043546,12060.74593350279,16188.944704455309,115304003.31357393,128.54872987758432,0.00012674881867102806
529800,80608091.40358984,-80272225.4401771,11665.394305990949,16611.16380129179,114520788.63829014,128.5727801123289,0.00012025117372287505
530000,82858098.11971967,-76867266.66767092,11250.03358064913,17024.793862530893,113759810.90371111,128.59552160466725,0.00011370746169181161
530200,85021031.36277947,-73381530.0348706,10814.666215298996,17428.68316400166,113022303.59082195,128.61694954586824,0.00010713970600485658
530400,87092906.16486573,-69817200.9924732,10359.374010431286,17821.645211986986,112309504.15814926,128.63706417906408,0.00010057316597925089
530600,89069770.99839728,-66176708.11121714,9884.324167657704,18202.464406280284,111622649.3981643,128.65587149276345,0.00009403656849684375
530800,90947725.9952573,-62462727.58856076,9389.7749843001,18569.902613281913,110962970.40970093,128.67338394731948,0.00008756227278009902
531000,92722942.2043314,-58678186.25919893,8876.081045370447,18922.70664680916,110331687.20504165,128.68962121642494,0.00008118634552727813
531200,94391681.75773807,-54826262.93262068,8343.697767033338,19259.61663289121,109730002.97866131,128.7046109209667,0.0000749485227087513
531400,95950318.78611378,-50910387.89044121,7793.185141878555,19579.37521089736,109159098.07345863,128.71838932792414,0.00006889203478727872
531600,97395360.89345014,-46934240.390956104,7225.210536681783,19880.737497425507,108620123.68945289,128.73100198281085,0.00006306327443350616
531800,98723470.97313851,-42901744.04852112,6640.550398441825,20162.48171217495,108114195.38914146,128.74250424087833,0.00005751129033746101
532000,99931489.12011293,-38817059.981031485,6040.090734872076,20423.420337448162,107642386.46271709,128.75296166042003,0.000052287097708542465
532200,101016454.37041922,-34684577.64982275,5424.826251531488,20662.411656043685,107205721.22482197,128.76245022152693,0.00004744280553458113
532400,101975625.98032145,-30508903.352358203,4795.858049511149,20878.371487322736,106805168.32212555,128.7710563359994,0.00004303057236226782
532600,102806503.94329618,-26294846.36847025,4154.389814873616,21070.28491943975,106441634.13740858,128.77887661912712,0.000039101415638587015
